date,home_team_abbr,away_team_abbr,home_ml,away_ml
2023-03-16T22:05:00+00:00,WSN,NYM,110,-130
2023-03-16T22:05:00+00:00,BAL,TOR,-148,126
2023-03-16T22:35:00+00:00,NYY,PIT,-196,164
2023-03-17T01:05:00+00:00,LAD,TEX,-172,144
2023-03-17T17:05:00+00:00,HOU,WSN,-184,154
2023-03-17T17:05:00+00:00,DET,NYY,-120,102
2023-03-17T17:05:00+00:00,MIN,BAL,-146,124
2023-03-17T17:05:00+00:00,BOS,ATL,100,-118
2023-03-17T17:05:00+00:00,PIT,TBR,-102,-116
2023-03-17T20:05:00+00:00,TEX,MIL,-120,102
2023-03-17T20:05:00+00:00,OAK,SFG,106,-124
2023-03-17T20:10:00+00:00,COL,ARI,100,-118
2023-03-17T20:10:00+00:00,LAA,KCR,-205,172
2023-03-18T01:05:00+00:00,CIN,CLE,-124,104
2023-03-18T01:40:00+00:00,SDP,SEA,-154,130
2023-03-18T17:05:00+00:00,PIT,MIN,-142,120
2023-03-18T17:05:00+00:00,WSN,MIA,126,-148
2023-03-18T17:05:00+00:00,STL,DET,-148,126
2023-03-18T17:07:00+00:00,TOR,NYY,-132,112
2023-03-18T20:05:00+00:00,SFG,CHC,-136,116
2023-03-18T20:05:00+00:00,CHW,LAD,104,-122
2023-03-18T20:05:00+00:00,OAK,CIN,-116,-102
2023-03-18T20:10:00+00:00,LAA,TEX,-126,108
2023-03-18T20:10:00+00:00,SDP,MIL,-158,134
2023-03-18T22:05:00+00:00,ATL,PHI,-172,144
2023-03-18T23:05:00+00:00,HOU,NYM,-124,106
2023-03-19T17:05:00+00:00,PHI,BOS,-134,114
2023-03-19T17:05:00+00:00,TBR,TOR,-112,-104
2023-03-19T17:05:00+00:00,MIN,ATL,100,-118
2023-03-19T17:05:00+00:00,WSN,DET,-108,-108
2023-03-19T17:10:00+00:00,MIA,HOU,112,-132
2023-03-19T17:10:00+00:00,NYM,STL,-156,132
2023-03-19T20:05:00+00:00,SFG,LAA,-154,130
2023-03-19T20:05:00+00:00,LAD,OAK,-220,184
2023-03-19T20:05:00+00:00,CHC,SDP,-172,144
2023-03-19T20:10:00+00:00,MIL,CIN,-164,138
2023-03-20T17:05:00+00:00,ATL,TBR,-144,122
2023-03-20T17:05:00+00:00,STL,MIA,-134,114
2023-03-20T17:05:00+00:00,PHI,BAL,-120,102
2023-03-20T17:05:00+00:00,BOS,PIT,-196,164
2023-03-20T17:05:00+00:00,DET,TOR,-108,-108
2023-03-20T20:05:00+00:00,CIN,LAA,-108,-108
2023-03-20T20:05:00+00:00,TEX,CLE,-110,-106
2023-03-20T20:05:00+00:00,CHW,ARI,-134,114
2023-03-20T20:10:00+00:00,SEA,MIL,-138,118
2023-03-20T22:05:00+00:00,WSN,NYM,146,-174
2023-03-21T01:40:00+00:00,COL,LAD,124,-146
2023-03-21T17:05:00+00:00,BAL,BOS,-126,108
2023-03-21T17:05:00+00:00,PIT,PHI,-108,-108
2023-03-21T17:05:00+00:00,HOU,MIA,-158,134
2023-03-21T17:05:00+00:00,STL,WSN,-146,124
2023-03-21T17:05:00+00:00,NYY,DET,-174,146
2023-03-21T20:10:00+00:00,MIL,CHW,-126,108
2023-03-21T22:05:00+00:00,MIN,TBR,-174,144
2023-03-22T01:05:00+00:00,KCR,CHC,-102,-116
2023-03-22T01:40:00+00:00,SDP,COL,-162,136
2023-03-22T17:05:00+00:00,WSN,NYY,100,-118
2023-03-22T17:05:00+00:00,DET,ATL,-142,120
2023-03-22T17:05:00+00:00,TBR,PHI,-168,142
2023-03-22T17:07:00+00:00,TOR,BAL,-205,172
2023-03-22T17:10:00+00:00,NYM,HOU,-184,154
2023-03-22T17:10:00+00:00,MIA,STL,102,-120
2023-03-22T20:05:00+00:00,OAK,CHC,-108,-108
2023-03-22T20:10:00+00:00,COL,LAA,-108,-108
2023-03-22T22:05:00+00:00,BOS,MIN,-144,118
2023-03-23T01:05:00+00:00,CIN,SDP,-115,-105
2023-03-23T01:40:00+00:00,SEA,LAD,-128,104
2023-03-23T17:05:00+00:00,STL,NYY,-142,114
2023-03-23T17:05:00+00:00,PIT,BOS,-150,122
2023-03-23T17:05:00+00:00,ATL,NYM,-176,142
2023-03-23T17:05:00+00:00,MIN,TOR,-150,122
2023-03-23T22:05:00+00:00,HOU,WSN,-192,154
2023-03-24T01:05:00+00:00,CIN,SEA,126,-154
2023-03-24T01:05:00+00:00,TEX,OAK,-164,134
2023-03-24T17:05:00+00:00,TBR,NYM,-108,-112
2023-03-24T20:05:00+00:00,KCR,SFG,-142,116
2023-03-24T20:10:00+00:00,ARI,CIN,-144,118
2023-03-24T20:10:00+00:00,LAA,SDP,-144,118
2023-03-24T22:05:00+00:00,DET,PIT,-134,110
2023-03-24T22:05:00+00:00,WSN,STL,118,-144
2023-03-24T22:05:00+00:00,BOS,ATL,-102,-120
2023-03-24T22:07:00+00:00,TOR,PHI,-200,160
2023-03-24T22:40:00+00:00,MIA,HOU,-144,118
2023-03-25T17:05:00+00:00,TBR,BOS,-192,154
2023-03-25T17:05:00+00:00,PHI,NYY,-158,128
2023-03-25T17:05:00+00:00,STL,MIA,-128,104
2023-03-25T19:05:00+00:00,TEX,SDP,-142,116
2023-03-25T19:05:00+00:00,LAD,KCR,-168,136
2023-03-25T19:05:00+00:00,OAK,MIL,114,-140
2023-03-25T19:10:00+00:00,LAA,CHC,-130,106
2023-03-25T22:05:00+00:00,WSN,HOU,138,-170
2023-03-25T22:05:00+00:00,PIT,BAL,-128,104
2023-03-25T22:07:00+00:00,TOR,DET,-205,164
2023-03-26T01:05:00+00:00,CIN,CHW,108,-132
2023-03-26T01:40:00+00:00,COL,CLE,138,-170
2023-03-26T15:05:00+00:00,HOU,STL,-184,148
2023-03-26T17:05:00+00:00,BAL,PHI,-164,134
2023-03-26T17:05:00+00:00,BOS,MIN,-176,142
2023-03-26T17:05:00+00:00,ATL,PIT,-230,184
2023-03-26T17:05:00+00:00,NYY,TOR,-154,126
2023-03-26T17:05:00+00:00,DET,TBR,100,-122
2023-03-26T20:05:00+00:00,CHC,KCR,-205,164
2023-03-26T20:07:00+00:00,OAK,SFG,100,-122
2023-03-26T20:10:00+00:00,SDP,SEA,-134,110
2023-03-26T20:10:00+00:00,MIL,ARI,-168,136
2023-03-27T01:10:00+00:00,LAD,LAA,-188,152
2023-03-27T17:05:00+00:00,ATL,BOS,-158,128
2023-03-27T17:05:00+00:00,NYY,TBR,-172,140
2023-03-27T17:05:00+00:00,MIN,PIT,-170,138
2023-03-27T17:05:00+00:00,BAL,STL,-102,-120
2023-03-27T17:07:00+00:00,TOR,PHI,-160,130
2023-03-27T19:10:00+00:00,SEA,SDP,-118,-104
2023-03-27T20:05:00+00:00,CHC,CHW,-134,110
2023-03-27T20:10:00+00:00,MIL,COL,-170,138
2023-03-28T00:05:00+00:00,TEX,KCR,-144,118
2023-03-28T01:07:00+00:00,LAA,LAD,-108,-114
2023-03-28T01:40:00+00:00,ARI,CLE,-118,-104
2023-03-28T01:45:00+00:00,SFG,OAK,-180,146
2023-03-28T16:05:00+00:00,PHI,TOR,100,-122
2023-03-28T16:05:00+00:00,WSN,NYY,120,-148
2023-03-28T17:05:00+00:00,BOS,ATL,106,-130
2023-03-28T17:05:00+00:00,PIT,MIN,-105,-115
2023-03-28T18:05:00+00:00,TEX,KCR,-128,104
2023-03-28T19:00:00+00:00,COL,MIL,106,-130
2023-03-28T19:05:00+00:00,CHC,CHW,114,-140
2023-03-28T19:40:00+00:00,ARI,CLE,-122,100
2023-03-29T01:07:00+00:00,LAA,LAD,-124,102
2023-03-30T17:05:00+00:00,NYY,SFG,-178,150
2023-03-30T17:05:00+00:00,WSN,ATL,220,-270
2023-03-30T18:10:00+00:00,BOS,BAL,-124,106
2023-03-30T18:20:00+00:00,CHC,MIL,114,-146
2023-03-30T19:10:00+00:00,TBR,DET,-245,200
2023-03-30T20:05:00+00:00,TEX,PHI,-138,118
2023-03-30T20:10:00+00:00,KCR,MIN,134,-172
2023-03-30T20:10:00+00:00,CIN,PIT,-136,116
2023-03-30T20:10:00+00:00,STL,TOR,-110,-106
2023-03-30T20:10:00+00:00,MIA,NYM,108,-126
2023-03-30T23:08:00+00:00,HOU,CHW,-146,124
2023-03-31T01:40:00+00:00,SDP,COL,-215,180
2023-03-31T02:07:00+00:00,OAK,LAA,184,-220
2023-03-31T02:10:00+00:00,SEA,CLE,-122,104
2023-03-31T02:10:00+00:00,LAD,ARI,-174,146
2023-03-31T22:40:00+00:00,MIA,NYM,-110,-106
2023-04-01T00:10:00+00:00,HOU,CHW,-140,110
2023-04-01T01:40:00+00:00,SDP,COL,-198,166
2023-04-01T02:10:00+00:00,LAD,ARI,-196,164
2023-04-01T02:10:00+00:00,SEA,CLE,-168,142
2023-04-01T18:10:00+00:00,HOU,CHW,-142,120
2023-04-01T18:15:00+00:00,STL,TOR,114,-134
2023-04-01T18:20:00+00:00,CHC,MIL,-104,-122
2023-04-01T20:05:00+00:00,WSN,ATL,210,-255
2023-04-01T20:05:00+00:00,NYY,SFG,-144,122
2023-04-01T20:05:00+00:00,TEX,PHI,100,-128
2023-04-01T20:07:00+00:00,OAK,LAA,144,-172
2023-04-01T20:10:00+00:00,KCR,MIN,136,-162
2023-04-01T20:10:00+00:00,TBR,DET,-184,154
2023-04-01T20:10:00+00:00,BOS,BAL,-156,132
2023-04-01T20:10:00+00:00,CIN,PIT,-146,124
2023-04-01T20:10:00+00:00,MIA,NYM,-112,-104
2023-04-02T00:40:00+00:00,SDP,COL,-255,210
2023-04-02T01:10:00+00:00,LAD,ARI,-275,225
2023-04-02T01:40:00+00:00,SEA,CLE,-138,118
2023-04-02T17:10:00+00:00,TBR,DET,-290,235
2023-04-02T17:35:00+00:00,BOS,BAL,-138,118
2023-04-02T17:35:00+00:00,NYY,SFG,-134,116
2023-04-02T17:35:00+00:00,WSN,ATL,150,-178
2023-04-02T17:40:00+00:00,CIN,PIT,-130,110
2023-04-02T17:40:00+00:00,MIA,NYM,102,-120
2023-04-02T18:10:00+00:00,HOU,CHW,-146,124
2023-04-02T18:10:00+00:00,KCR,MIN,126,-148
2023-04-02T18:15:00+00:00,STL,TOR,-118,100
2023-04-02T18:20:00+00:00,CHC,MIL,-130,110
2023-04-02T20:07:00+00:00,OAK,LAA,136,-162
2023-04-02T20:10:00+00:00,SEA,CLE,-116,-102
2023-04-02T20:10:00+00:00,LAD,ARI,-196,164
2023-04-02T20:10:00+00:00,SDP,COL,-205,172
2023-04-02T23:08:00+00:00,TEX,PHI,-126,108
2023-04-03T18:10:00+00:00,MIL,NYM,-112,-104
2023-04-03T19:10:00+00:00,CHW,SFG,-134,116
2023-04-03T22:40:00+00:00,MIA,MIN,108,-126
2023-04-03T22:40:00+00:00,CIN,CHC,102,-120
2023-04-03T23:05:00+00:00,NYY,PHI,-174,146
2023-04-03T23:05:00+00:00,WSN,TBR,154,-184
2023-04-03T23:10:00+00:00,BOS,PIT,-154,130
2023-04-03T23:40:00+00:00,KCR,TOR,116,-136
2023-04-03T23:45:00+00:00,STL,ATL,104,-122
2023-04-04T00:05:00+00:00,TEX,BAL,-142,120
2023-04-04T00:10:00+00:00,HOU,DET,-250,205
2023-04-04T01:40:00+00:00,SDP,ARI,-152,128
2023-04-04T01:40:00+00:00,SEA,LAA,-138,118
2023-04-04T01:40:00+00:00,OAK,CLE,130,-154
2023-04-04T02:10:00+00:00,LAD,COL,-225,188
2023-04-04T20:10:00+00:00,SDP,ARI,-154,130
2023-04-04T22:40:00+00:00,MIA,MIN,-156,132
2023-04-04T22:40:00+00:00,CIN,CHC,114,-134
2023-04-04T23:05:00+00:00,NYY,PHI,-162,136
2023-04-04T23:05:00+00:00,WSN,TBR,148,-176
2023-04-04T23:10:00+00:00,BOS,PIT,-152,128
2023-04-04T23:40:00+00:00,KCR,TOR,148,-176
2023-04-04T23:40:00+00:00,MIL,NYM,128,-152
2023-04-04T23:45:00+00:00,STL,ATL,-138,118
2023-04-05T00:05:00+00:00,TEX,BAL,-144,122
2023-04-05T00:10:00+00:00,HOU,DET,-340,240
2023-04-05T01:40:00+00:00,OAK,CLE,164,-196
2023-04-05T01:40:00+00:00,SEA,LAA,-178,150
2023-04-05T02:10:00+00:00,LAD,COL,-255,210
2023-04-05T17:05:00+00:00,WSN,TBR,225,-275
2023-04-05T17:05:00+00:00,NYY,PHI,-172,144
2023-04-05T17:10:00+00:00,MIA,MIN,100,-118
2023-04-05T17:15:00+00:00,STL,ATL,-126,108
2023-04-05T17:35:00+00:00,BOS,PIT,-154,130
2023-04-05T17:40:00+00:00,MIL,NYM,-136,116
2023-04-05T18:05:00+00:00,TEX,BAL,-198,166
2023-04-05T18:10:00+00:00,HOU,DET,-245,200
2023-04-05T18:10:00+00:00,CHW,SFG,-134,114
2023-04-05T19:37:00+00:00,OAK,CLE,110,-130
2023-04-05T20:10:00+00:00,SEA,LAA,146,-174
2023-04-05T23:40:00+00:00,KCR,TOR,162,-194
2023-04-06T17:10:00+00:00,DET,BOS,114,-144
2023-04-06T18:10:00+00:00,KCR,TOR,190,-230
2023-04-06T18:10:00+00:00,CHW,SFG,-126,108
2023-04-06T20:10:00+00:00,COL,WSN,-166,140
2023-04-06T23:20:00+00:00,ATL,SDP,-158,134
2023-04-07T02:10:00+00:00,ARI,LAD,136,-174
2023-04-07T17:10:00+00:00,NYM,MIA,-174,146
2023-04-07T18:20:00+00:00,CHC,TEX,-122,104
2023-04-07T19:05:00+00:00,PHI,CIN,-196,164
2023-04-07T19:05:00+00:00,BAL,NYY,108,-126
2023-04-07T20:10:00+00:00,CLE,SEA,-126,108
2023-04-07T20:10:00+00:00,MIN,HOU,-132,112
2023-04-07T20:12:00+00:00,PIT,CHW,110,-130
2023-04-07T20:35:00+00:00,SFG,KCR,-225,188
2023-04-07T22:40:00+00:00,TBR,OAK,-280,205
2023-04-07T23:20:00+00:00,ATL,SDP,-110,-106
2023-04-08T00:10:00+00:00,MIL,STL,-144,122
2023-04-08T00:40:00+00:00,COL,WSN,-120,102
2023-04-08T01:38:00+00:00,LAA,TOR,-600,380
2023-04-08T01:40:00+00:00,ARI,LAD,205,-250
2023-04-08T18:10:00+00:00,MIN,HOU,-116,-110
2023-04-08T20:05:00+00:00,PHI,CIN,106,-134
2023-04-08T20:05:00+00:00,CHC,TEX,-126,108
2023-04-08T20:05:00+00:00,SFG,KCR,-172,134
2023-04-08T20:10:00+00:00,DET,BOS,112,-142
2023-04-08T20:10:00+00:00,TBR,OAK,-295,240
2023-04-08T20:10:00+00:00,NYM,MIA,-186,146
2023-04-08T22:10:00+00:00,CLE,SEA,-140,110
2023-04-08T22:35:00+00:00,PIT,CHW,102,-120
2023-04-08T23:05:00+00:00,BAL,NYY,114,-134
2023-04-08T23:10:00+00:00,MIL,STL,136,-162
2023-04-08T23:20:00+00:00,ATL,SDP,-148,126
2023-04-09T00:10:00+00:00,COL,WSN,-154,130
2023-04-09T00:10:00+00:00,ARI,LAD,128,-164
2023-04-09T01:07:00+00:00,LAA,TOR,-130,110
2023-04-09T17:05:00+00:00,PHI,CIN,-215,180
2023-04-09T17:10:00+00:00,DET,BOS,-104,-122
2023-04-09T17:10:00+00:00,TBR,OAK,-320,260
2023-04-09T17:35:00+00:00,BAL,NYY,124,-146
2023-04-09T17:35:00+00:00,PIT,CHW,-146,116
2023-04-09T17:40:00+00:00,NYM,MIA,-124,-102
2023-04-09T17:40:00+00:00,CLE,SEA,112,-132
2023-04-09T18:10:00+00:00,MIN,HOU,102,-120
2023-04-09T18:10:00+00:00,MIL,STL,-160,126
2023-04-09T18:20:00+00:00,CHC,TEX,-138,108
2023-04-09T19:10:00+00:00,COL,WSN,-142,120
2023-04-09T20:05:00+00:00,SFG,KCR,-162,136
2023-04-09T20:07:00+00:00,LAA,TOR,-172,134
2023-04-09T20:10:00+00:00,ARI,LAD,130,-166
2023-04-09T23:10:00+00:00,ATL,SDP,-174,136
2023-04-10T18:10:00+00:00,MIN,CHW,-122,-104
2023-04-10T22:10:00+00:00,CLE,NYY,-162,136
2023-04-10T22:35:00+00:00,PIT,HOU,158,-188
2023-04-10T22:35:00+00:00,BAL,OAK,-205,156
2023-04-10T22:40:00+00:00,PHI,MIA,118,-138
2023-04-10T22:40:00+00:00,TBR,BOS,-158,134
2023-04-10T23:10:00+00:00,NYM,SDP,-136,116
2023-04-10T23:20:00+00:00,ATL,CIN,-196,164
2023-04-10T23:40:00+00:00,CHC,SEA,114,-146
2023-04-11T00:05:00+00:00,TEX,KCR,-174,146
2023-04-11T00:40:00+00:00,COL,STL,124,-146
2023-04-11T01:38:00+00:00,LAA,WSN,-255,210
2023-04-11T01:40:00+00:00,ARI,MIL,-146,114
2023-04-11T01:45:00+00:00,SFG,LAD,130,-154
2023-04-11T22:10:00+00:00,CLE,NYY,152,-196
2023-04-11T22:35:00+00:00,PIT,HOU,144,-172
2023-04-11T22:35:00+00:00,BAL,OAK,-205,172
2023-04-11T22:40:00+00:00,TBR,BOS,-178,150
2023-04-11T22:40:00+00:00,PHI,MIA,-152,120
2023-04-11T23:07:00+00:00,TOR,DET,-290,235
2023-04-11T23:10:00+00:00,NYM,SDP,-142,120
2023-04-11T23:20:00+00:00,ATL,CIN,-235,194
2023-04-11T23:40:00+00:00,CHC,SEA,150,-196
2023-04-11T23:40:00+00:00,MIN,CHW,-164,138
2023-04-12T00:05:00+00:00,TEX,KCR,-300,245
2023-04-12T00:40:00+00:00,COL,STL,144,-172
2023-04-12T01:38:00+00:00,LAA,WSN,-320,260
2023-04-12T01:40:00+00:00,ARI,MIL,108,-126
2023-04-12T01:45:00+00:00,SFG,LAD,-138,108
2023-04-12T16:35:00+00:00,PIT,HOU,138,-164
2023-04-12T17:10:00+00:00,NYM,SDP,-112,-104
2023-04-12T17:10:00+00:00,CLE,NYY,100,-118
2023-04-12T17:10:00+00:00,MIN,CHW,-156,132
2023-04-12T18:20:00+00:00,CHC,SEA,-102,-116
2023-04-12T19:10:00+00:00,COL,STL,142,-168
2023-04-12T19:40:00+00:00,ARI,MIL,-134,114
2023-04-12T20:05:00+00:00,PHI,MIA,-205,158
2023-04-12T20:07:00+00:00,LAA,WSN,-172,144
2023-04-12T22:35:00+00:00,BAL,OAK,-196,164
2023-04-12T22:40:00+00:00,TBR,BOS,-138,118
2023-04-12T23:07:00+00:00,TOR,DET,-310,225
2023-04-12T23:20:00+00:00,ATL,CIN,-290,235
2023-04-13T00:05:00+00:00,TEX,KCR,-168,142
2023-04-13T01:45:00+00:00,SFG,LAD,130,-154
2023-04-13T17:05:00+00:00,BAL,OAK,-245,200
2023-04-13T17:10:00+00:00,TBR,BOS,-290,215
2023-04-13T22:40:00+00:00,CIN,PHI,-120,102
2023-04-13T23:05:00+00:00,NYY,MIN,-144,122
2023-04-13T23:07:00+00:00,TOR,DET,-240,198
2023-04-13T23:45:00+00:00,STL,PIT,-270,220
2023-04-14T01:40:00+00:00,SDP,MIL,-158,134
2023-04-14T22:40:00+00:00,MIA,ARI,-154,130
2023-04-14T22:40:00+00:00,DET,SFG,130,-154
2023-04-14T22:40:00+00:00,CIN,PHI,126,-148
2023-04-14T23:05:00+00:00,NYY,MIN,-184,154
2023-04-14T23:05:00+00:00,WSN,CLE,134,-158
2023-04-14T23:07:00+00:00,TOR,TBR,106,-124
2023-04-14T23:10:00+00:00,CHW,BAL,100,-118
2023-04-14T23:10:00+00:00,BOS,LAA,-112,-112
2023-04-15T00:10:00+00:00,KCR,ATL,330,-480
2023-04-15T00:10:00+00:00,HOU,TEX,-172,144
2023-04-15T00:15:00+00:00,STL,PIT,-158,134
2023-04-15T01:40:00+00:00,SDP,MIL,-168,142
2023-04-15T01:40:00+00:00,OAK,NYM,190,-230
2023-04-15T02:10:00+00:00,SEA,COL,-184,154
2023-04-15T02:10:00+00:00,LAD,CHC,-162,136
2023-04-15T17:05:00+00:00,NYY,MIN,-146,124
2023-04-15T17:10:00+00:00,DET,SFG,122,-144
2023-04-15T18:10:00+00:00,CHW,BAL,-108,-108
2023-04-15T18:15:00+00:00,STL,PIT,-198,166
2023-04-15T19:07:00+00:00,TOR,TBR,-124,106
2023-04-15T20:05:00+00:00,SDP,MIL,-144,122
2023-04-15T20:05:00+00:00,WSN,CLE,148,-176
2023-04-15T20:07:00+00:00,OAK,NYM,168,-200
2023-04-15T20:10:00+00:00,MIA,ARI,-122,104
2023-04-15T20:10:00+00:00,CIN,PHI,-104,-122
2023-04-15T20:10:00+00:00,BOS,LAA,102,-120
2023-04-15T20:10:00+00:00,KCR,ATL,120,-142
2023-04-15T23:10:00+00:00,HOU,TEX,-184,154
2023-04-16T01:10:00+00:00,LAD,CHC,-152,128
2023-04-16T01:40:00+00:00,SEA,COL,-250,205
2023-04-16T17:35:00+00:00,BOS,LAA,-116,-102
2023-04-16T17:35:00+00:00,NYY,MIN,-164,138
2023-04-16T17:35:00+00:00,WSN,CLE,194,-240
2023-04-16T17:37:00+00:00,TOR,TBR,114,-134
2023-04-16T17:40:00+00:00,MIA,ARI,-152,120
2023-04-16T17:40:00+00:00,CIN,PHI,176,-210
2023-04-16T18:10:00+00:00,KCR,ATL,120,-154
2023-04-16T18:10:00+00:00,CHW,BAL,-130,110
2023-04-16T18:15:00+00:00,STL,PIT,-162,136
2023-04-16T20:07:00+00:00,OAK,NYM,136,-174
2023-04-16T20:10:00+00:00,SDP,MIL,-180,152
2023-04-16T20:10:00+00:00,LAD,CHC,-245,200
2023-04-16T20:10:00+00:00,SEA,COL,-300,245
2023-04-16T23:10:00+00:00,HOU,TEX,-215,180
2023-04-17T15:10:00+00:00,BOS,LAA,118,-138
2023-04-17T22:40:00+00:00,MIA,SFG,-120,102
2023-04-17T22:40:00+00:00,CIN,TBR,134,-158
2023-04-17T23:40:00+00:00,KCR,TEX,188,-225
2023-04-17T23:45:00+00:00,STL,ARI,-142,120
2023-04-18T00:10:00+00:00,HOU,TOR,100,-118
2023-04-18T00:40:00+00:00,COL,PIT,-136,116
2023-04-18T01:40:00+00:00,OAK,CHC,118,-138
2023-04-18T01:40:00+00:00,SEA,MIL,126,-148
2023-04-18T01:40:00+00:00,SDP,ATL,148,-190
2023-04-18T02:10:00+00:00,LAD,NYM,-138,118
2023-04-18T17:10:00+00:00,DET,CLE,114,-134
2023-04-18T20:10:00+00:00,CHW,PHI,118,-138
2023-04-18T20:10:00+00:00,DET,CLE,108,-136
2023-04-18T22:40:00+00:00,MIA,SFG,-110,-106
2023-04-18T22:40:00+00:00,CIN,TBR,110,-130
2023-04-18T23:05:00+00:00,NYY,LAA,-156,132
2023-04-18T23:05:00+00:00,WSN,BAL,126,-148
2023-04-18T23:10:00+00:00,BOS,MIN,-118,-108
2023-04-18T23:10:00+00:00,CHW,PHI,-142,120
2023-04-18T23:40:00+00:00,KCR,TEX,104,-122
2023-04-18T23:45:00+00:00,STL,ARI,-174,146
2023-04-19T00:10:00+00:00,HOU,TOR,-108,-108
2023-04-19T00:40:00+00:00,COL,PIT,-140,110
2023-04-19T01:40:00+00:00,SDP,ATL,120,-142
2023-04-19T01:40:00+00:00,OAK,CHC,168,-200
2023-04-19T01:40:00+00:00,SEA,MIL,-168,142
2023-04-19T02:10:00+00:00,LAD,NYM,-154,130
2023-04-19T16:35:00+00:00,CIN,TBR,220,-270
2023-04-19T17:10:00+00:00,DET,CLE,116,-136
2023-04-19T17:10:00+00:00,MIA,SFG,-110,-116
2023-04-19T17:15:00+00:00,STL,ARI,-210,176
2023-04-19T18:10:00+00:00,CHW,PHI,100,-118
2023-04-19T18:10:00+00:00,KCR,TEX,-112,-104
2023-04-19T19:10:00+00:00,COL,PIT,110,-130
2023-04-19T19:10:00+00:00,LAD,NYM,118,-138
2023-04-19T19:37:00+00:00,OAK,CHC,136,-162
2023-04-19T20:10:00+00:00,SDP,ATL,100,-118
2023-04-19T20:10:00+00:00,SEA,MIL,-134,116
2023-04-19T23:05:00+00:00,WSN,BAL,120,-142
2023-04-19T23:05:00+00:00,NYY,LAA,-138,118
2023-04-19T23:10:00+00:00,BOS,MIN,114,-134
2023-04-20T00:10:00+00:00,HOU,TOR,-132,104
2023-04-20T17:35:00+00:00,BOS,MIN,-120,102
2023-04-20T20:05:00+00:00,NYY,LAA,-158,134
2023-04-20T22:35:00+00:00,PIT,CIN,-180,152
2023-04-20T22:40:00+00:00,PHI,COL,-235,178
2023-04-20T23:40:00+00:00,CHC,LAD,-104,-112
2023-04-21T01:40:00+00:00,ARI,SDP,116,-136
2023-04-21T01:45:00+00:00,SFG,NYM,104,-122
2023-04-21T18:20:00+00:00,CHC,LAD,142,-168
2023-04-21T22:35:00+00:00,PIT,CIN,-152,128
2023-04-21T22:40:00+00:00,TBR,CHW,-184,154
2023-04-21T23:05:00+00:00,NYY,TOR,-134,116
2023-04-21T23:05:00+00:00,BAL,DET,-200,168
2023-04-21T23:05:00+00:00,PHI,COL,-320,260
2023-04-21T23:20:00+00:00,ATL,HOU,-118,100
2023-04-22T00:05:00+00:00,TEX,OAK,-2400,1160
2023-04-22T00:10:00+00:00,MIN,WSN,-245,200
2023-04-22T00:10:00+00:00,MIL,BOS,-196,152
2023-04-22T01:38:00+00:00,LAA,KCR,-255,210
2023-04-22T01:40:00+00:00,ARI,SDP,-108,-108
2023-04-22T02:10:00+00:00,SEA,STL,-130,110
2023-04-22T02:15:00+00:00,SFG,NYM,-120,102
2023-04-22T17:05:00+00:00,NYY,TOR,-178,150
2023-04-22T18:10:00+00:00,MIN,WSN,-320,260
2023-04-22T18:20:00+00:00,CHC,LAD,106,-124
2023-04-22T19:05:00+00:00,PHI,COL,-172,144
2023-04-22T19:10:00+00:00,CLE,MIA,-230,190
2023-04-22T20:05:00+00:00,TBR,CHW,-198,166
2023-04-22T20:05:00+00:00,SFG,NYM,-126,108
2023-04-22T22:10:00+00:00,CLE,MIA,-134,116
2023-04-22T22:35:00+00:00,PIT,CIN,-162,136
2023-04-22T23:05:00+00:00,BAL,DET,-178,150
2023-04-22T23:05:00+00:00,TEX,OAK,-260,194
2023-04-22T23:10:00+00:00,MIL,BOS,-130,110
2023-04-22T23:20:00+00:00,ATL,HOU,-118,100
2023-04-23T00:10:00+00:00,ARI,SDP,126,-148
2023-04-23T01:07:00+00:00,LAA,KCR,-178,150
2023-04-23T01:40:00+00:00,SEA,STL,-168,142
2023-04-23T16:05:00+00:00,PHI,COL,-410,290
2023-04-23T17:35:00+00:00,NYY,TOR,116,-136
2023-04-23T17:35:00+00:00,PIT,CIN,-108,-118
2023-04-23T17:35:00+00:00,ATL,HOU,-136,116
2023-04-23T17:35:00+00:00,BAL,DET,-168,142
2023-04-23T17:40:00+00:00,CLE,MIA,-124,106
2023-04-23T17:40:00+00:00,TBR,CHW,-190,160
2023-04-23T18:10:00+00:00,MIL,BOS,-172,144
2023-04-23T18:10:00+00:00,MIN,WSN,-270,220
2023-04-23T18:20:00+00:00,CHC,LAD,122,-144
2023-04-23T18:35:00+00:00,TEX,OAK,-375,300
2023-04-23T20:07:00+00:00,LAA,KCR,-225,188
2023-04-23T20:10:00+00:00,ARI,SDP,132,-156
2023-04-23T20:10:00+00:00,SEA,STL,-106,-110
2023-04-23T23:10:00+00:00,SFG,NYM,110,-130
2023-04-24T22:10:00+00:00,CLE,COL,-215,164
2023-04-24T22:35:00+00:00,BAL,BOS,100,-118
2023-04-24T22:40:00+00:00,CIN,TEX,-102,-116
2023-04-24T22:40:00+00:00,TBR,HOU,-198,166
2023-04-24T23:07:00+00:00,TOR,CHW,-158,134
2023-04-24T23:20:00+00:00,ATL,MIA,-275,225
2023-04-24T23:40:00+00:00,MIN,NYY,-162,136
2023-04-24T23:40:00+00:00,MIL,DET,-152,128
2023-04-25T01:38:00+00:00,LAA,OAK,-215,180
